playId;songId;clientId;time
15630;2532;85056;1.01.2020
81625;1905;52268;17.06.2020
39801;4049;39287;13.02.2020
65973;5097;731;13.12.2021
88538;3944;26767;26.12.2020
33412;2218;65854;26.01.2021
10188;9538;51549;10.08.2022
60205;5430;43633;7.02.2022
10875;3386;24336;15.07.2020
21626;4643;20147;20.06.2020
26867;9322;6371;30.08.2022
22725;5065;52626;30.10.2021
55495;1144;9248;14.05.2022
78515;1962;20986;17.08.2021
68405;8568;87072;4.08.2020
66618;5427;84982;24.11.2022
85687;9041;55509;31.05.2021
27655;8115;22570;22.03.2020
40214;4607;45442;24.03.2021
20281;6259;84903;29.03.2020
43537;2425;64310;10.05.2021
4271;3769;67206;20.07.2020
26787;689;587;28.11.2021
22924;4750;98178;24.04.2021
87061;4457;33127;19.11.2020
77017;2034;3438;2.10.2021
47079;9451;66217;16.07.2021
57426;4417;36177;2.09.2021
87137;242;9268;7.06.2020
22065;5824;14217;22.03.2020
35235;2423;39706;22.11.2022
58696;6203;25468;23.05.2020
68024;8942;29441;22.03.2020
36444;7880;8770;18.01.2022
27885;6867;89121;3.12.2021
58526;5902;94063;24.11.2022
94060;2716;55826;31.10.2022
82309;8646;66013;20.06.2020
69405;5017;29801;18.05.2022
88995;8593;33937;8.01.2020
71739;3459;54189;7.02.2021
78157;6442;34546;1.07.2021
86336;6487;45383;7.04.2022
30856;194;11722;30.11.2020
9279;2264;68788;2.04.2022
43797;8630;94237;27.10.2022
62193;9492;93580;18.02.2020
40202;8063;42838;17.06.2022
98777;7780;81349;22.05.2020
99002;7214;74018;18.05.2021
46500;3095;7246;17.06.2020
57466;9282;33052;12.08.2021
87435;6543;74862;18.05.2021
97647;7067;69732;10.06.2021
12403;8359;52343;19.02.2021
83800;6136;4934;21.12.2020
87184;9520;75639;22.07.2022
12184;5893;79514;16.05.2020
92581;6778;36265;29.09.2022
76428;6570;14153;4.11.2021
55976;1962;61185;18.11.2020
24147;7757;8682;10.11.2020
13652;3309;96809;7.05.2022
25327;8838;77725;15.05.2020
45334;5805;15423;17.03.2022
35265;4895;81308;5.06.2021
36344;7337;46377;10.10.2020
42275;3203;23758;24.06.2021
40670;3653;8974;10.11.2022
81120;7168;24828;28.03.2021
30770;4299;79965;11.10.2022
81980;6525;88630;27.08.2020
96485;3539;51245;21.09.2022
31846;2342;99590;10.08.2020
1278;5992;6710;19.04.2022
93595;8471;12148;31.03.2020
30089;8340;33498;17.06.2021
99987;1863;22420;6.06.2021
39635;2044;91679;13.09.2022
35967;5859;10974;16.01.2022
5164;2065;85328;20.05.2022
38974;5816;85749;5.07.2022
12707;4829;95848;15.01.2022
41242;4985;70260;7.04.2022
78655;4196;68695;4.03.2020
33468;4270;53362;28.06.2022
25309;5076;14301;17.12.2021
32974;3145;96395;30.06.2021
93484;8340;98133;22.10.2021
74417;7248;67579;12.11.2021
88641;9754;39931;3.12.2022
16164;9379;28838;21.01.2022
69516;3563;34254;7.06.2021
80417;6549;34763;5.09.2022
55637;3889;83560;27.06.2021
41167;849;70686;24.12.2022
39525;4321;5279;20.11.2022
53158;819;84503;11.03.2022
11606;7453;50395;24.05.2021
67753;4262;55557;4.06.2021
27423;4973;74736;7.09.2022
4567;8043;80194;8.02.2021
89821;6281;65042;5.02.2022
68673;9319;55310;30.09.2021
8597;2987;9916;18.12.2022
9647;7289;16520;21.07.2021
21441;3833;86708;7.02.2022
7198;5732;3182;18.07.2020
671;9853;2704;26.04.2022
45971;9454;44621;5.02.2021
415;753;50333;9.01.2020
83332;3405;47567;1.08.2020
4852;9298;13568;11.01.2021
55929;6962;42718;29.09.2022
2207;9663;81031;12.08.2020
83241;4944;71588;10.10.2021
42870;5710;68494;18.06.2020
99415;6873;5328;25.09.2022
83339;3404;37074;19.02.2021
58807;8109;12224;8.05.2022
33304;9234;42585;13.07.2022
66802;2819;59883;12.12.2022
68034;8683;89043;22.11.2021
16004;1454;97021;18.06.2022
57520;2904;2039;30.09.2020
87529;6516;46972;26.05.2022
97131;8240;83250;13.12.2020
36053;17;68221;18.12.2021
73552;8120;78734;1.10.2020
37837;8715;81619;13.07.2020
12254;8724;30481;12.09.2021
52861;9787;34489;16.05.2021
66974;1434;35664;25.12.2020
79456;2431;47558;8.09.2020
99086;2376;30654;4.02.2020
33963;4591;60979;5.04.2021
52906;8863;16628;13.01.2021
1169;442;41116;29.04.2022
33239;6935;67358;11.07.2020
14114;9487;5640;12.12.2022
37167;7408;47230;19.11.2021
55998;2917;18395;1.11.2020
4827;3439;17717;15.05.2022
18668;3401;8517;7.05.2021
99269;7315;37925;13.03.2022
45627;5118;13892;17.09.2020
48031;7598;75656;7.02.2020
64201;6164;93042;28.07.2022
50894;7728;68661;17.05.2020
49015;8595;19352;21.06.2020
25478;4994;77755;28.07.2020
82242;2703;96417;27.11.2020
59579;1528;75373;28.12.2022
16474;6152;35709;24.05.2020
72396;1110;76786;2.05.2020
46507;1304;95706;29.06.2022
90753;4190;63292;28.09.2021
57507;1701;71486;21.09.2021
20889;1391;8533;28.09.2022
46637;2647;47753;23.04.2021
79753;957;79681;20.01.2020
99719;7118;91290;8.04.2020
58712;1462;23746;10.04.2022
580;3092;65736;2.06.2022
53435;4195;9666;16.02.2022
21924;8903;16388;25.11.2020
10482;3466;72192;7.05.2021
44779;7221;95216;9.07.2021
35135;7485;48104;27.05.2022
72585;7960;3830;5.01.2020
33075;1948;58667;31.08.2020
99600;9837;96106;13.11.2020
5050;9443;17786;18.06.2020
61503;7336;5095;10.12.2020
5948;3503;34677;1.09.2021
28799;6151;57489;12.12.2022
78014;8559;22716;7.10.2021
11688;3281;91023;19.12.2022
57328;8127;95970;18.01.2022
38352;6321;83632;13.10.2020
42741;7240;88839;9.01.2022
37498;9982;10306;13.02.2022
32601;1616;6146;19.03.2022
14557;1518;77134;23.06.2021
68251;4605;44755;4.05.2021
34193;8889;71453;7.06.2020
18038;2988;55398;21.08.2022
13197;2416;97165;17.01.2022
3763;9390;73788;19.02.2020
96569;9619;28534;12.05.2022
48288;9673;10207;20.12.2021
11766;5526;82069;10.09.2020
20352;2699;54648;12.10.2022
59806;3087;97786;22.07.2022
22415;2516;62388;24.09.2021
80471;2355;46302;2.02.2022
18392;5571;1026;31.12.2021
20713;6513;57634;15.05.2021
21471;2774;26573;24.09.2020
43991;9578;25686;5.12.2020
34113;7084;16925;10.11.2021
15798;6244;98018;19.06.2022
83036;5245;52100;16.04.2020
66696;4112;77134;6.09.2020
11270;758;72993;31.03.2020
51303;7962;68303;24.04.2022
5194;2009;47096;28.09.2022
71418;5059;50033;18.10.2022
69027;7089;27986;8.08.2022
65832;10;73466;15.05.2021
72270;390;66414;30.05.2022
79680;329;61335;6.04.2021
12214;7064;96989;21.03.2022
24198;8488;78372;21.04.2022
72332;5936;28390;15.02.2021
7035;4601;52264;22.03.2021
94152;15;15499;8.08.2021
69279;5799;844;21.04.2021
48796;1684;15867;4.06.2020
52548;7932;40435;17.11.2020
8802;2280;20910;15.01.2021
26848;7505;21907;30.08.2022
3454;8182;27027;16.01.2022
65070;1090;64715;5.01.2020
9015;7203;84840;4.07.2020
47982;2801;97186;19.10.2020
69753;5368;9996;20.01.2020
70735;1685;77846;10.10.2022
28846;3326;88624;29.08.2022
98931;6286;25732;23.02.2021
32834;1673;10003;11.02.2020
99033;8002;55015;2.03.2021
82012;193;26216;31.07.2021
80473;1958;8665;30.06.2022
57372;1065;60496;14.06.2021
34153;387;46128;30.01.2021
9555;5589;13822;28.08.2020
131;2125;10034;20.10.2021
20733;9718;85663;8.07.2022
73277;8648;80026;27.05.2021
39191;1599;11572;6.07.2022
43452;8032;89978;28.01.2022
42143;3256;96916;16.07.2021
5690;3679;25410;31.12.2021
93215;3761;71762;27.05.2020
56700;4605;89961;1.03.2020
65797;7879;31974;13.02.2021
93186;3501;94859;20.05.2021
61378;294;96701;6.02.2022
14583;6989;20785;24.06.2022
75634;3239;19474;16.09.2020
34767;5666;59815;24.03.2022
47801;8240;83969;6.10.2021
55746;9267;74174;7.11.2021
9508;250;18106;1.07.2020
69061;9919;23563;17.04.2021
9166;8784;75883;8.01.2021
43376;2734;53852;2.10.2022
70642;6251;99327;20.03.2021
59881;9275;42165;3.08.2020
44090;8437;63212;10.04.2021
87431;6157;50271;7.04.2022
48393;2106;70010;4.12.2020
16977;9448;64988;19.09.2022
88375;9010;85505;4.02.2022
68394;9742;99680;8.05.2021
55198;186;70002;10.08.2022
57489;3122;65124;22.03.2021
53951;1219;86788;1.06.2020
34488;3700;1880;8.10.2022
64173;8119;22040;22.07.2020
62204;4137;4794;12.01.2020
68139;4487;85372;27.12.2021
38018;8873;54759;6.04.2022
54498;1189;28810;9.11.2022
63333;7208;28685;11.12.2020
75607;8240;71365;20.03.2021
27181;9497;10043;28.05.2021
5253;454;97664;23.08.2022
23581;3441;3070;6.12.2020
57453;7993;93011;12.01.2022
64295;8857;40556;9.11.2021
75789;8073;89456;28.03.2020
41643;2784;24854;1.11.2020
36690;3806;82672;11.09.2021
1940;7923;82763;8.02.2022
6965;6311;54171;18.03.2021
75663;3760;45436;5.04.2020
99359;7660;67725;11.02.2021
95098;6164;39267;25.03.2020
21969;1163;70765;25.09.2022
11918;4526;42038;3.03.2020
26794;4851;96769;30.04.2020
79507;2710;74830;16.06.2021
563;6305;5821;10.04.2022
48886;9552;53769;6.10.2020
12948;8116;10237;10.04.2020
31627;9731;4379;8.01.2022
61535;148;92145;16.02.2022
8984;6037;47838;24.12.2021
607;9231;9430;11.07.2021
1782;8505;22265;18.05.2020
25468;7386;90772;20.10.2022
62366;87;11045;18.05.2021
5547;1350;51328;30.04.2021
18186;6767;39775;22.09.2020
82858;1838;74539;20.08.2020
76062;5653;80614;8.05.2022
445;2981;49132;22.01.2021
5374;9617;933;7.04.2020
39853;8366;69669;17.12.2021
69016;2526;93434;4.12.2020
13826;2652;6448;23.06.2022
74778;5395;2813;27.02.2022
73677;3152;64860;16.06.2020
56661;9346;34454;26.10.2022
99348;2717;61004;13.11.2022
15012;3935;83880;29.04.2020
7029;4182;89243;19.02.2022
87232;462;4308;21.03.2021
58355;4974;30626;29.04.2022
8215;9299;73750;22.11.2021
94361;1336;71166;18.09.2021
20370;4508;63942;30.11.2020
11118;6272;94219;27.06.2022
11931;6384;82185;12.07.2022
77367;1485;3090;17.06.2021
22852;9204;40444;10.10.2020
36425;8482;44609;6.12.2021
4183;1823;19934;23.09.2021
13699;9662;26411;4.02.2020
94748;9585;31103;11.09.2022
27001;864;86745;20.05.2022
50468;8267;49280;7.10.2021
58015;4948;8133;29.03.2022
85786;2897;81821;18.01.2021
52440;4331;81727;15.08.2022
99207;9406;52624;6.07.2022
8204;6292;41472;19.09.2022
18808;4012;8293;11.07.2022
78113;8580;72572;3.08.2020
67588;2641;13676;28.10.2022
45883;7904;53953;5.05.2022
54864;3259;60611;15.12.2021
29552;1816;15072;30.07.2022
15633;6075;39157;11.07.2021
77021;2326;21045;1.02.2021
72484;1413;47169;4.11.2022
3173;5916;47513;31.12.2021
84645;3381;47222;21.11.2022
95070;2145;59769;16.01.2020
37939;7851;93490;27.11.2021
45519;8066;8868;16.06.2022
48393;2468;64266;22.03.2020
98407;7343;21642;7.06.2022
13720;2168;85626;8.03.2021
30303;7006;71743;5.11.2020
91929;6103;35515;7.05.2021
40308;1884;71328;21.08.2022
26962;4454;31061;29.12.2021
90016;93;58626;6.08.2020
21167;6183;17260;23.10.2022
4781;3734;19992;6.10.2022
13712;3845;66928;16.01.2022
60901;7051;80968;16.07.2020
35851;2127;99468;11.07.2020
81201;7020;69751;11.04.2020
4495;4229;93997;11.07.2020
71913;994;90340;30.03.2020
77006;1836;4502;23.03.2022
53641;8905;28895;11.04.2020
85501;7172;99731;1.03.2020
13955;8601;77434;22.10.2021
95715;5220;72896;24.12.2020
55561;5542;21474;2.11.2021
20154;4882;29748;10.10.2020
19524;5647;43911;22.07.2021
96257;1486;44084;30.07.2020
36724;9316;882;12.05.2020
42946;2096;63204;2.07.2022
28493;1442;42046;13.08.2021
2603;8492;5137;4.10.2021
7499;7008;15105;27.06.2021
23342;3449;88234;14.04.2020
31326;3636;21540;12.10.2021
69100;6512;43679;16.04.2021
36011;217;59932;29.08.2022
18067;5611;64899;10.07.2021
4959;4574;41639;13.12.2020
62667;8862;55033;21.01.2022
87450;2538;36572;4.07.2020
28324;8145;87338;5.07.2021
19522;5902;12402;21.07.2022
50122;5930;77047;12.11.2021
92507;2513;58444;2.08.2022
11014;5619;97002;24.10.2022
40431;2793;73448;6.12.2022
68273;6997;75726;21.10.2021
57641;9822;87759;10.09.2020
60393;912;53925;3.08.2022
17981;6978;4541;1.09.2022
25291;7592;45907;16.12.2020
12064;9254;16841;18.09.2022
41221;9966;50074;21.10.2021
68229;7579;62528;6.10.2022
74644;8491;44737;30.12.2021
76922;7520;71015;8.01.2022
79940;435;39435;31.07.2022
16396;5802;663;24.02.2022
55558;4079;36664;26.07.2022
77399;5666;77600;20.07.2022
27187;9630;44740;13.04.2020
95796;4472;87004;8.03.2022
40440;307;23981;8.12.2022
68134;4248;42619;24.03.2020
95246;7496;79392;15.11.2020
77939;6056;50906;21.05.2020
70903;8738;6896;17.04.2021
45266;2848;51334;22.12.2021
81117;8761;7875;24.06.2021
3347;8334;63462;22.03.2020
77082;9336;45253;18.11.2021
14382;3868;80070;23.09.2021
70558;7804;86595;13.09.2022
52575;198;52969;18.10.2022
19321;5313;2453;14.08.2022
64499;6514;7802;10.07.2021
76281;8445;66314;28.11.2022
14188;3689;62362;6.11.2022
74076;6283;91667;25.07.2022
82814;7505;91020;5.05.2022
27534;3014;10171;25.03.2021
29851;2140;83148;8.02.2021
26694;5808;82496;7.04.2020
79858;5759;39314;6.05.2022
19738;5629;15485;20.06.2022
73593;2712;58439;9.12.2022
50534;7153;98755;4.11.2021
53098;7057;50671;28.09.2020
39670;9630;73612;23.01.2022
92717;3303;8840;1.07.2020
80314;5764;37425;11.04.2020
64723;1836;11155;3.06.2022
33313;3792;89755;28.12.2020
4621;4576;5740;4.02.2022
97692;6556;77966;13.11.2020
62035;3121;70771;1.09.2021
42066;8228;2269;13.10.2020
98708;5670;14463;15.04.2022
13392;3685;20944;9.03.2020
75196;660;43582;15.04.2021
58613;449;22182;4.02.2021
32757;1092;96993;18.06.2020
44710;8952;67936;29.09.2022
30524;881;12991;23.01.2022
7167;3931;20286;7.03.2021
97481;8882;47179;11.04.2022
68063;6730;86631;30.06.2021
93797;6320;46981;13.06.2020
60826;18;5252;14.02.2021
64092;2547;97420;24.11.2022
66950;2675;30190;4.07.2022
57579;5240;91400;26.09.2022
2864;6796;97287;29.07.2022
92165;3448;4522;14.05.2020
83203;9463;71650;15.09.2021
19394;5991;87662;13.11.2021
47182;140;31962;22.10.2020
95848;1201;25180;24.03.2022
71197;8271;49886;11.06.2020
90921;2586;3550;3.05.2022
82220;6852;13897;10.05.2021
96967;5911;11260;18.07.2022
65243;6570;56499;8.04.2021
53121;2853;70440;30.11.2021
70813;7558;48087;12.04.2020
94696;2690;42927;2.12.2021
21812;2057;65046;20.08.2022
30748;8489;97089;10.07.2022
2649;7146;75385;29.07.2021
58565;8013;44196;27.02.2021
54260;2161;70494;30.03.2020
24856;9858;335;21.01.2021
95909;7417;53518;15.10.2020
58955;6119;20790;10.03.2022
47315;1284;41190;19.08.2020
57489;6307;51845;5.07.2020
26810;3921;99665;7.03.2021
70611;2487;22202;25.11.2022
7342;7731;52807;4.07.2021
6124;3803;38733;3.01.2021
9573;5707;98715;23.07.2021
79201;1307;52908;25.05.2021
51598;5024;71184;17.04.2020
47501;848;42020;29.10.2022
38442;3257;42363;23.09.2020
2989;3184;74458;8.10.2020
95496;631;38232;7.08.2022
26602;4659;92492;8.09.2021
28182;4020;52548;12.06.2021
90481;1215;19782;24.01.2020
90120;5489;74631;6.04.2022
64620;3986;46792;25.02.2021
37319;5922;56023;17.02.2022
50757;5841;40530;26.09.2022
8230;4638;81568;31.05.2021
51232;2217;79332;21.05.2020
56968;1087;11532;4.08.2021
96634;8392;40706;2.05.2020
31627;6258;20186;11.08.2021
45076;2583;34810;13.05.2020
30670;6742;36304;10.05.2020
90216;8045;59605;24.08.2020
13318;2330;5232;8.04.2020
80382;6333;46672;3.11.2021
21617;2526;16665;9.07.2020
88880;1278;2007;2.06.2021
638;6823;14646;3.09.2020
55447;9631;89157;22.11.2021
32498;1402;97463;19.04.2022
82225;1035;57804;17.07.2021
59183;7534;56980;5.12.2021
80964;1574;18692;12.06.2020
47445;8187;18208;19.06.2020
20831;6655;87852;26.07.2022
44087;2398;22450;7.11.2020
27372;3320;63457;7.09.2022
84908;3468;50374;21.10.2021
31136;6438;27595;1.01.2021
86179;9512;88673;26.10.2021
18165;4678;89786;11.06.2020
8022;8950;90831;28.01.2020
95137;7703;6674;29.12.2021
66829;6549;49968;4.12.2022
80084;4937;73342;29.04.2022
2247;3389;53755;29.10.2021
44208;1022;28632;16.07.2021
82864;9261;8599;1.10.2021
98904;2390;82023;21.05.2021
2677;8361;88355;1.08.2021
52939;2601;30895;28.12.2022
5314;1054;31886;11.07.2022
43844;441;65535;28.01.2022
99444;2301;49814;19.12.2021
29273;2830;11481;1.07.2022
28500;6944;68063;10.04.2022
75841;7992;50664;11.03.2021
89679;3466;22873;18.06.2021
5741;36;21836;26.05.2020
80868;2148;40292;5.06.2022
94400;1331;27020;15.11.2021
14856;4351;84003;7.02.2021
70818;4747;31402;14.01.2020
78252;48;88003;24.01.2021
13301;5002;95151;8.05.2021
88425;3014;14330;14.01.2022
38216;6267;68159;27.06.2022
49080;113;79317;8.02.2022
43235;1040;48169;31.10.2022
18832;8091;58299;10.06.2020
65313;5425;23284;9.10.2020
50773;5591;8875;11.04.2022
86264;4027;70782;20.06.2020
59181;8262;82792;25.06.2020
16422;2824;65640;29.11.2020
16125;1326;77893;28.05.2020
43943;8061;57081;23.12.2020
19560;7862;44364;24.08.2020
73483;9348;55861;25.08.2021
7495;2973;66559;26.01.2021
91575;4725;95854;9.10.2021
59106;3589;3354;8.05.2022
76978;3659;19122;24.11.2022
33652;8620;18124;8.12.2021
482;3835;55997;14.01.2020
87598;1060;37540;4.06.2022
55165;7696;80231;23.04.2021
90743;9840;60569;2.09.2021
58172;1357;54606;29.09.2020
40614;6301;30959;4.07.2021
92453;117;4919;31.12.2021
13102;6821;13512;8.10.2021
84042;1966;78005;27.10.2021
99237;4092;79333;6.07.2022
58232;4806;52958;10.03.2022
42098;4021;65160;14.11.2020
29150;1706;35786;25.06.2021
663;6471;19098;24.10.2022
2489;9353;68246;17.01.2021
5118;7207;25727;4.05.2021
64619;3447;724;6.03.2021
13067;3779;30051;16.11.2022
74994;4338;44529;4.04.2022
35136;4023;79913;3.03.2022
87808;3582;37947;29.10.2021
1865;2492;24354;3.09.2021
44446;1677;73628;27.08.2021
1632;7243;83167;29.04.2020
35288;1098;7038;29.10.2020
40755;3116;70481;25.02.2022
93158;457;9295;13.01.2022
53619;3768;22904;22.05.2022
60619;6346;90610;21.05.2020
60293;8162;13610;19.02.2020
24429;7103;62995;21.03.2021
95827;8115;42249;20.08.2020
11615;8373;39753;14.09.2021
51876;5234;67678;5.06.2020
87325;9276;61659;6.05.2021
1936;9198;98391;19.01.2020
72085;6777;22305;18.12.2021
89373;3167;55534;13.09.2022
75515;1302;71900;28.01.2022
6146;783;67836;16.05.2021
73882;4601;88995;4.09.2020
2694;9505;36779;13.04.2021
17130;8912;73086;7.02.2022
99732;5810;37646;25.11.2020
72327;4379;85370;12.01.2022
79068;7135;41418;22.02.2020
58898;6621;89677;13.12.2020
7040;2247;35424;24.04.2021
96616;454;54978;18.03.2022
3525;2413;10357;24.06.2020
58438;275;97584;11.08.2020
47411;9059;28365;2.01.2020
31643;9165;22798;6.09.2020
80067;6072;5601;29.07.2020
87625;476;86233;12.02.2022
92363;5369;85041;14.06.2022
23914;9732;85812;20.05.2020
23170;1351;83278;16.08.2021
51084;4982;95993;17.01.2021
38176;972;44673;29.11.2021
81467;7475;87461;16.07.2022
4155;8541;32174;9.08.2021
84262;2190;6625;8.03.2022
31007;6138;46811;9.07.2020
28201;9644;72594;13.11.2022
84490;8864;8071;6.10.2022
63131;3598;23372;4.07.2022
38318;6143;77766;23.04.2020
4532;5225;78967;24.11.2020
12855;6831;79478;21.12.2022
1895;5598;3809;10.06.2022
52284;8762;24177;7.04.2021
82963;1156;32109;25.01.2021
14242;874;56984;5.10.2020
73969;5315;21097;15.04.2020
54244;9630;39914;23.04.2022
27736;9052;83089;27.06.2021
89709;8242;57071;17.05.2022
86515;7861;20587;22.03.2022
48128;8054;10918;23.12.2021
95481;6809;23303;25.01.2021
82595;2907;88282;1.05.2021
9912;1331;4431;29.04.2020
61695;2004;3802;21.09.2020
69730;2048;56862;6.10.2022
56680;2044;27863;11.03.2022
24286;6710;79009;13.06.2021
7667;1764;15750;3.07.2021
39264;1392;45578;23.03.2022
52218;6026;45222;7.10.2021
89230;9880;8694;22.02.2022
30043;2062;12321;10.11.2022
70502;5321;40298;10.05.2021
40798;1750;81244;18.11.2020
82480;178;28788;10.11.2020
1594;1321;90904;31.12.2022
12731;4030;7953;27.02.2022
8035;188;49572;19.05.2020
74888;6677;20953;7.08.2021
27118;4254;18578;3.03.2022
25992;2661;76086;18.04.2021
10464;7560;72243;30.11.2021
23857;6154;97973;15.02.2021
81761;4614;81986;24.03.2021
36408;9778;39382;9.06.2021
83189;5064;19071;9.10.2021
92999;9118;34896;16.04.2021
17663;4507;9483;27.02.2021
77662;3984;53869;15.07.2022
97306;2758;40842;7.03.2021
65607;2574;30393;3.11.2021
57913;1605;47027;11.11.2022
51216;5913;29451;20.04.2021
60548;4037;11294;26.01.2021
19137;1030;37935;5.12.2021
89275;7544;6850;8.06.2020
70411;8869;53078;29.08.2022
11723;7348;28528;14.02.2022
96685;8587;8438;14.08.2021
90404;5133;66420;14.07.2021
91098;6903;95241;15.08.2022
45326;6205;27700;25.03.2020
13405;1060;59710;28.10.2021
66215;6192;61600;30.05.2022
10234;4779;38310;30.12.2022
95331;3927;43624;3.10.2020
40857;1579;81625;15.10.2021
15703;5634;11665;8.04.2022
55776;3856;54919;7.04.2020
33368;9257;86145;14.03.2022
29933;6152;44441;17.07.2020
68200;7465;1228;9.02.2020
37451;8414;95372;24.06.2022
67170;8403;48280;25.10.2022
83665;3941;34394;20.03.2021
92360;5831;94252;25.02.2021
70007;764;72587;6.08.2021
43547;6321;99750;5.09.2022
82176;6668;50939;24.11.2022
7558;7135;19440;28.03.2021
48421;2755;77597;1.09.2020
10488;9410;66194;8.07.2022
48609;4591;88162;25.02.2021
1314;9988;97053;10.05.2020
15878;7717;22934;9.01.2020
3983;4919;56961;12.10.2020
66461;8352;9080;26.04.2022
85015;1470;17273;26.10.2020
2988;5208;73882;23.02.2022
33171;2536;16292;30.06.2020
58399;345;7299;24.01.2021
9206;6123;3972;12.04.2020
94022;4295;61115;3.11.2020
50424;7613;76984;23.10.2021
27027;9068;79257;23.10.2021
53520;7220;70579;12.11.2020
94010;970;16932;2.11.2020
21525;5499;41501;2.01.2020
37783;4068;53176;23.04.2020
16424;5536;91427;13.11.2022
86104;974;64306;20.04.2022
43561;1628;28935;10.04.2020
50621;4349;51953;8.03.2022
93317;5791;26919;6.07.2021
17167;4620;32382;30.04.2022
71674;7542;61504;8.05.2021
69281;7959;33629;4.09.2022
8777;4852;81105;6.01.2021
2920;125;11635;26.08.2020
25182;4537;5128;23.01.2021
43261;6952;23786;28.08.2020
85934;632;28909;18.04.2021
47239;8695;65885;25.08.2021
41050;1710;33696;21.09.2021
78254;4038;9767;16.10.2021
10267;916;88443;8.06.2022
22717;5029;16539;29.04.2022
8708;718;42132;10.02.2020
81942;6840;18314;31.07.2021
49083;5117;80697;11.11.2020
34889;7753;72980;15.10.2021
33527;4110;8941;23.11.2021
85085;1191;17927;17.01.2022
33617;3673;57645;19.12.2022
33945;804;62258;24.05.2020
70113;7163;23475;23.04.2021
41536;8125;40508;20.07.2021
61076;285;21994;3.10.2020
96394;352;43538;4.07.2020
71454;6851;93272;31.10.2020
